elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
35,9339,Weston Way,1051,1219,All,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25,16_1_52.25
36,9339,Weston Way,1237,1589,All,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22,16_1_49.22
37,9339,Weston Way,1589,1999,All,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2,16_1_49.2
38,9339,Weston Way,1999,2369,All,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47,16.02_1_69.47
39,9339,Weston Way,2385,2696,All,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36,16.04_1_67.36
40,9339,Weston Way,2696,3114,All,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51,16_1_67.51
41,9339,Weston Way,3114,3398,All,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49,16.05_1_75.49
42,9339,Weston Way,3398,3457,All,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65,19_1_99.65
43,9339,Weston Way,3457,3675,All,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15,18.03_1_108.15
44,9167,Foxglove Drive,0,668,All,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7,6.6_1_112.7
45,16,Sarah Lane,0,515,All,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46,16_1_78.46
46,17,Ash Drive,0,318,All,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86,5_1_59.86
47,18,Monaghan Way,0,80,All,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04,12.2_1_122.04
48,1035,Cousins Avenue East,0,61,All,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9,28_1_106.9
49,19,Elm Close,0,82,All,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18,6.97_1_87.18
50,19,Elm Close,82,101,All,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62,6_1_87.62
