"file_row_index","file_section_name","file_seg_name","file_section_id","file_loc_from","file_loc_to","file_lane_name","file_length","file_area_m2","file_can_treat_flag","file_is_rehab_route_flag","file_is_roundabout_flag","file_next_surf","file_urban_rural","file_onrc","file_nzta_hierarchy","file_onf_street_category","file_onf_movement_rank","file_onf_freight","file_road_use","file_road_class","file_no_of_lanes","file_pave_use","file_adt","file_heavy_perc","file_no_of_bus_routes","file_traff_growth_perc","file_surf_class","file_surf_date","file_surf_function","file_surf_material","file_surf_life_expected","file_surf_layer_no","file_surf_thick","file_pave_type","file_pave_date","file_pave_remlife","file_msd_remlife_lwp","file_msd_remlife_rwp","file_fwd_d0_85","file_fwd_sci_85","file_su_fault_qty","file_pa_fault_qty","file_roughsegment_date","file_naasra_85","file_hsd_date","file_rut_lwpmean_85","file_rut_rwpmean_85","file_cond_survey_date","file_pct_allig","file_pct_lt_crax","file_pct_poth","file_pct_scabb","file_pct_flush","file_pct_shove","file_pct_edgebreak"
381,"Fendall Close",950000,15,736,814,"All",78,1763,TRUE,TRUE,FALSE,"seal","U","Primary Collector","LOCAL","zz","zz","zz","zz","UH",2,6,12232,3,0,2,"seal","24/01/2002","R","2CHIP",10,3,35,TRUE,"2/01/1966",-8,-1,-1,-1,-1,0,0,"7/10/2023",48.2291882109885,"1/04/2024",5.8965848442771,3.52627616069183,"1/04/2024",0,31.7895102987532,0,0,0,0,0
382,"Highfield Drive",14000,4,0,71,"All",71,497,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,100,2,0,2,"seal","21/12/2007","R","LOCK",12,2,23,TRUE,"2/03/1966",-8,-1,-1,-1,-1,0,0,"1/04/2024",62.9108447665542,"1/04/2024",6.90166916602118,5.07713164822264,"1/04/2024",0,0,0,0,8.87236895621754,0,6.37612829683349
383,"Paneika Lane",195000,36,370,391,"All",21,231,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,408,10,0,2,"seal","1/02/2004","R","2CHIP",10,3,33,TRUE,"17/01/1965",-9,-1,-1,-1,-1,0,0,"9/10/2023",77.3564866185804,"1/04/2024",7.22165228945056,6.07673747544521,"1/04/2024",0,0,0,0,0,0,0
384,"Lumbarda Drive",90000,7,0,152,"All",152,1748,TRUE,TRUE,FALSE,"ac","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,99,2,0,2,"ac","1/04/2016","R","AC",25,3,71,TRUE,"3/01/1986",12,-1,-1,-1,-1,0,0,"7/10/2023",80.3296992560871,"1/04/2024",5.37146589139155,2.58403662791384,"1/04/2024",0,0,0,0,5.87606512242928,3.12493892898783,0
385,"Huamanu Street",579000,41,0,116,"All",116,963,TRUE,TRUE,FALSE,"ac","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,100,3,0,2,"ac","3/12/1987","R","AC",30,1,18,TRUE,"2/01/1972",-2,-1,-1,-1,-1,0,0,"1/04/2024",66.5402702269735,"1/04/2024",6.46394514907218,4.77208791198616,"1/04/2024",0,0,0,0,0,0,2.30544126918539
386,"Gallop Lane",26000,27,0,116,"All",116,951,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,105,2,0,2,"seal","30/11/2015","R","2CHIP",11,2,26,TRUE,"26/12/1958",-15,-1,-1,-1,-1,0,0,"1/04/2024",79.690473050298,"1/04/2024",1.6310568524323,10.0094251117547,"1/04/2024",0,12.3642702812795,0,0,0,11.7259734966792,0
387,"Te Manaki Street",895000,42,0,377,"All",377,3016,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,495,2,0,2,"seal","10/01/2006","R","2CHIP",18,3,16,TRUE,"1/08/1965",-8,-1,-1,-1,-1,0,0,"10/10/2023",82.2045767983877,"1/04/2024",5.69085652366321,3.7371719458223,"1/04/2024",0,19.6551845658105,0,0,0,4.86131075350568,0
388,"Weston Way",61000,9339,2385,2696,"All",311,3919,TRUE,TRUE,FALSE,"seal","U","Secondary Collector","COLLECTOR","zz","zz","zz","zz","UM",2,4,2908,2,0,2,"seal","25/02/2008","R","2CHIP",11,2,29,TRUE,"11/05/1957",-17,-1,-1,-1,-1,0,0,"7/10/2023",91.1945682238256,"1/04/2024",9.05762420378484,1.2906552552418,"1/04/2024",1.24832484382205,39.8120274401736,0,0,20.9844391862862,0,0
389,"Riroriro Road",844000,29,0,122,"All",122,756,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,60,3,0,2,"seal","24/11/2015","R","2CHIP",11,4,31,TRUE,"25/03/1955",-19,-1,-1,-1,-1,0,0,"1/04/2024",106.632239157533,"1/04/2024",1.29348804188151,5.08037070553062,"1/04/2024",0,0,0,5.86706939712167,0,0,0
390,"Port Street East",437000,917,1340,1431,"All",91,487,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,225,8,0,2,"seal","25/11/2004","R","2CHIP",14,4,29,TRUE,"2/01/1981",7,-1,-1,-1,-1,0,0,"13/10/2023",68.0764354613036,"1/04/2024",4.8108705192258,3.08103139508063,"1/04/2024",0,27.5062264727894,0,0,26.9318447634578,6.24538197694346,0
391,"Stirrup Lane",800000,28,0,261,"All",261,2558,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,245,3,0,2,"seal","16/02/2016","R","2CHIP",11,4,49,TRUE,"3/01/1927",-47,-1,-1,-1,-1,0,0,"5/10/2023",84.8285030195105,"1/04/2024",7.23147748329188,5.85376163992067,"1/04/2024",0,0,0,0,0,0,0
392,"Port Street East",437000,917,1340,1431,"All",91,487,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,225,8,0,2,"seal","25/11/2004","R","2CHIP",14,4,29,TRUE,"2/01/1981",7,-1,-1,-1,-1,0,0,"13/10/2023",61.0784348965762,"1/04/2024",7.22078332732602,10.4081469942704,"1/04/2024",0,0,0,0,0,0,0
393,"Croatia Avenue",419000,6,0,42,"All",42,336,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,50,6,0,2,"seal","19/02/2015","R","2CHIP",12,2,25,TRUE,"3/10/1978",5,-1,-1,-1,-1,0,0,"1/04/2024",67.6040567230274,"1/04/2024",9.30451962027476,4.40202974808433,"1/04/2024",0,0,0,4.08017259207554,0,0,0
394,"Brook Street North",869000,1013,0,220,"All",220,1664,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,184,4,0,2,"seal","7/01/2004","R","2CHIP",16,2,16,TRUE,"19/08/1993",20,-1,-1,-1,-1,0,0,"2/10/2023",105.318931721662,"1/04/2024",10.1028670547766,10.4054059459655,"1/04/2024",0,0,0,0,10.8507171284873,0,0
395,"Weston Way",61000,9339,2385,2696,"All",311,3919,TRUE,TRUE,FALSE,"seal","U","Secondary Collector","COLLECTOR","zz","zz","zz","zz","UM",2,4,2908,2,0,2,"seal","25/02/2008","R","2CHIP",11,2,29,TRUE,"11/05/1957",-17,-1,-1,-1,-1,0,0,"7/10/2023",102.581624071478,"1/04/2024",10.6061929486073,5.49017188831546,"1/04/2024",0,0,0,0,0,0,0
396,"Karearea Lane",452000,32,0,56,"All",56,616,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,939,3,0,2,"ac","24/10/1995","R","AC",20,1,20,TRUE,"18/10/1995",22,-1,-1,-1,-1,0,0,"10/10/2023",94.771220446111,"1/04/2024",4.06511795083297,9.68074677531311,"1/04/2024",0,0,0,0,0,0,3.28448161529377
397,"Burkes Creek Road",664000,20,0,21,"All",21,273,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2022,5,0,2,"seal","17/02/2014","R","2CHIP",12,1,8,TRUE,"1/09/1974",1,-1,-1,-1,-1,0,0,"6/10/2023",86.0520487641076,"1/04/2024",3.94247551870316,7.69922641652286,"1/04/2024",9.03278465219773,35.6304388181306,0,0,0,0,0
398,"Gallop Lane",26000,27,0,116,"All",116,951,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,105,2,0,2,"seal","30/11/2015","R","2CHIP",11,2,26,TRUE,"26/12/1958",-15,-1,-1,-1,-1,0,0,"1/04/2024",110.504596968596,"1/04/2024",5.90395848995019,2.95478336258637,"1/04/2024",0,0,0,0,0,0,0
399,"Fendall Close",628000,15,438,585,"All",147,1852,TRUE,TRUE,FALSE,"seal","U","Primary Collector","LOCAL","zz","zz","zz","zz","UH",2,5,7693,3,0,2,"seal","26/04/2017","R","2CHIP",10,1,11,TRUE,"26/04/2017",43,-1,-1,-1,-1,0,0,"7/10/2023",98.8780858143188,"1/04/2024",2.52011811409749,4.28002963502115,"1/04/2024",3.49243672681041,0,0,0,0,0,0
400,"Tyler Place",867000,38,279,322,"All",43,310,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,1840,2,0,2,"seal","15/02/1992","R","VFILL",4,2,12,TRUE,"27/04/1951",-23,-1,-1,-1,-1,0,0,"8/10/2023",86.2491131860988,"1/04/2024",1.03043950662531,5.86710637835714,"1/04/2024",0,0,0,0,15.6054852716625,0,0
401,"Dickins Lane",347000,44,474,1091,"All",617,4395,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,701,4,0,2,"seal","9/03/2022","R","2CHIP",18,1,9,TRUE,"29/10/1971",-2,-1,-1,-1,-1,0,0,"11/10/2023",69.0172000737657,"1/04/2024",7.86965294113432,4.58359710727825,"1/04/2024",0,18.7699508310761,0.121502282125875,0,0,0,0
402,"Port Street East",398000,917,2120,2350,"All",230,1334,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,1,90,8,0,2,"seal","19/03/2008","R","2CHIP",18,3,24,TRUE,"2/01/1981",7,-1,-1,-1,-1,0,0,"13/10/2023",59.8362751756855,"1/04/2024",4.70044823249799,12.1973750451928,"1/04/2024",0,0,0.760918900887482,0,0,0,5.89797254977748
403,"Curly McLeod Way",185000,30,69,82,"All",13,104,TRUE,TRUE,FALSE,"ac","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,32,2,0,2,"ac","28/11/1984","R","AC",30,1,16,TRUE,"28/05/1964",-10,-1,-1,-1,-1,0,0,"1/04/2024",51.6178900813338,"1/04/2024",4.50755811176793,5.74852905822955,"1/04/2024",0,9.07967786537483,0,0,0,0,7.75130855152383
404,"Railway Terrace East",868000,974,0,730,"All",730,5394,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,3,1063,9,0,2,"seal","17/02/2014","R","1CHIP",16,3,24,TRUE,"2/01/1989",15,-1,-1,-1,-1,0,0,"7/10/2023",90.1309786732593,"1/04/2024",4.66148012976004,6.66114628978126,"1/04/2024",0,15.0528869007248,0,0,16.9834195706062,0,0
405,"Sarah Lane",538000,16,0,515,"All",515,4602,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,877,3,0,2,"seal","17/12/2007","R","2CHIP",17,3,24,TRUE,"2/01/1965",-9,-1,-1,-1,-1,0,0,"4/10/2023",104.563671707698,"1/04/2024",5.14614416584561,4.79087908251361,"1/04/2024",2.59910529665649,0,0,0,28.7186603131704,0,0
406,"Dickins Lane",23000,44,0,474,"All",474,2939,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,1443,4,0,2,"seal","7/03/2022","R","RACK",10,1,5,TRUE,"3/01/1992",18,-1,-1,-1,-1,0,0,"11/10/2023",66.8064942935434,"1/04/2024",9.54213735580234,9.13005733774014,"1/04/2024",0,0,0,0,0,0,0
407,"Burkes Creek Road",757000,20,765,1789,"All",1024,13312,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2527,4.9,0,2,"seal","21/01/2012","R","2CHIP",12,7,51,TRUE,"2/06/1981",7,-1,-1,-1,-1,0,0,"6/10/2023",86.7879218452173,"1/04/2024",6.53680434546722,4.76954057594938,"1/04/2024",0,10.1531958626583,0,0,0,0,6.69572139810771
408,"Gallop Lane",26000,27,0,116,"All",116,951,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,105,2,0,2,"seal","30/11/2015","R","2CHIP",11,2,26,TRUE,"26/12/1958",-15,-1,-1,-1,-1,0,0,"1/04/2024",76.5142369134197,"1/04/2024",1,6.53167772449851,"1/04/2024",0,0,0,0,0,8.74682835815474,0
409,"Bravery Road",483000,40,0,278,"All",278,3173,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,5,5284,3,0,2,"ac","21/05/2010","R","AC",18,3,56,TRUE,"20/10/1972",-1,-1,-1,-1,-1,0,0,"7/10/2023",80.7196164389774,"1/04/2024",1,8.38321760688198,"1/04/2024",0,5.17492676293477,0,0,23.9661999873351,0,0
410,"Cousins Avenue East",529000,1035,0,61,"All",61,427,TRUE,TRUE,FALSE,"ac","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,135,2,0,2,"ac","24/11/1995","R","AC",30,2,30,TRUE,"4/11/1995",22,-1,-1,-1,-1,0,0,"1/04/2024",48.4717227033109,"1/04/2024",7.93008610406996,5.00959852764973,"1/04/2024",19.1112374609802,0,1.17356428343337,0,0,0,0
411,"Burkes Creek Road",747000,20,21,520,"All",499,6614,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2426,4.5,0,2,"seal","17/02/2014","R","2CHIP",12,4,28,TRUE,"1/09/1974",1,-1,-1,-1,-1,0,0,"6/10/2023",49.7836919033032,"1/04/2024",7.96950718607465,3.32841387392247,"1/04/2024",0,0,0,0,0,0,0
412,"Dickins Lane",23000,44,0,474,"All",474,2939,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,1443,4,0,2,"seal","7/03/2022","R","RACK",10,1,5,TRUE,"3/01/1992",18,-1,-1,-1,-1,0,0,"11/10/2023",73.3653106416074,"1/04/2024",4.99922037638476,4.77393189647915,"1/04/2024",8.59230308164842,25.8082482332829,0,0,20.361455117818,0,0
413,"Lower Ahu Ahu Road",740000,11,0,158,"All",158,1264,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,146,4,0,2,"seal","30/11/2015","R","2CHIP",11,2,29,TRUE,"25/01/1964",-10,-1,-1,-1,-1,0,0,"4/10/2023",78.6115122348933,"1/04/2024",1.25525845666438,3.08369429423292,"1/04/2024",0,0,0,0,0,0,0
414,"Fendall Close",495000,15,0,438,"All",438,5480,TRUE,TRUE,FALSE,"seal","U","Primary Collector","LOCAL","zz","zz","zz","zz","UH",2,5,4503,2.1,0,2,"seal","27/03/2013","R","2CHIP",12,5,48,TRUE,"2/12/1966",-7,-1,-1,-1,-1,0,0,"7/10/2023",75.0957745092575,"1/04/2024",4.83835072198361,6.94108314877179,"1/04/2024",0,0,0,0,0,0,3.29361264128238
415,"Elm Close",125000,19,0,82,"All",82,508,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,92,3,0,2,"seal","18/03/2018","R","RACK",12,5,24,TRUE,"4/01/1955",-19,-1,-1,-1,-1,0,0,"1/04/2024",83.3554952279301,"1/04/2024",7.20527361103114,4.41650887103642,"1/04/2024",0,0,0,0,20.8755706157535,8.82030021911487,0
416,"Curly McLeod Way",185000,30,69,82,"All",13,104,TRUE,TRUE,FALSE,"ac","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,32,2,0,2,"ac","28/11/1984","R","AC",30,1,16,TRUE,"28/05/1964",-10,-1,-1,-1,-1,0,0,"1/04/2024",76.2588859012978,"1/04/2024",7.38050830783408,9.49187176340791,"1/04/2024",15.325867675012,13.4514358853921,0,0,23.2092303875834,0,0
417,"Weston Way",576000,9339,2696,3114,"All",418,5247,TRUE,TRUE,FALSE,"seal","U","Primary Collector","COLLECTOR","zz","zz","zz","zz","UH",2,4,2908,2,0,2,"seal","25/02/2008","R","2CHIP",11,3,37,TRUE,"13/05/1957",-17,-1,-1,-1,-1,0,0,"7/10/2023",61.381139837673,"1/04/2024",10.5851120981632,2.88100091675661,"1/04/2024",8.56640879972838,16.5464384232182,0.589599262042902,0,0,0,6.90444194618613
418,"Freemason Avenue",239000,37,0,149,"All",149,1937,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,1771,3,0,2,"seal","20/02/2008","R","2CHIP",17,4,30,TRUE,"23/03/1984",10,-1,-1,-1,-1,0,0,"5/10/2023",81.0578941230592,"1/04/2024",2.8611721299618,5.32378897796901,"1/04/2024",0,0,0,0,0,0,0
419,"Weston Way",619000,9339,886,939,"All",53,1219,TRUE,TRUE,FALSE,"ac","U","Arterial","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,5,9879,3,0,2,"ac","3/04/2013","R","AC",14,3,38,TRUE,"2/01/1953",-21,-1,-1,-1,-1,0,0,"7/10/2023",73.04878215838,"1/04/2024",5.6199321849816,6.98895780028703,"1/04/2024",0,28.6570155087393,0,0,0,6.95595471002162,0
420,"Railway Terrace East",868000,974,0,730,"All",730,5394,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,3,1063,9,0,2,"seal","17/02/2014","R","1CHIP",16,3,24,TRUE,"2/01/1989",15,-1,-1,-1,-1,0,0,"7/10/2023",78.8238099825847,"1/04/2024",9.06290983681355,7.74223354556127,"1/04/2024",0,19.7563917711377,0,0,0,0,6.67722131963819
421,"Port Street East",807000,917,396,874,"All",478,2948,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,250,8,0,2,"seal","25/11/2004","R","2CHIP",14,3,29,TRUE,"2/01/1979",5,-1,-1,-1,-1,0,0,"13/10/2023",71.8193671521348,"1/04/2024",6.89418440411544,6.92082140032691,"1/04/2024",0,5.90447811339982,0,0,0,0,0
422,"Monaghan Way",311000,18,0,80,"All",80,648,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,43,3,0,2,"seal","14/03/2018","R","2CHIP",15,1,4,TRUE,"14/03/2018",44,-1,-1,-1,-1,0,0,"1/04/2024",50.4400342811992,"1/04/2024",7.11960123497832,9.45126294728537,"1/04/2024",0,0,0,0,0,0,0
423,"George Noble Road",15000,24,272,286,"All",14,106,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,356,4,0,2,"ac","18/11/2014","R","AC",30,2,50,TRUE,"1/05/1950",-24,-1,-1,-1,-1,0,0,"9/10/2023",89.496734835099,"1/04/2024",11.2072228747732,5.1606736324511,"1/04/2024",10.8348899276461,0,0,0,0,0,0
424,"Weston Way",619000,9339,886,939,"All",53,1219,TRUE,TRUE,FALSE,"ac","U","Arterial","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,5,9879,3,0,2,"ac","3/04/2013","R","AC",14,3,38,TRUE,"2/01/1953",-21,-1,-1,-1,-1,0,0,"7/10/2023",96.7546950234398,"1/04/2024",1,10.1675950383001,"1/04/2024",0,0,0.173927633399144,0,0,0,0
425,"Infantry Lane",129000,43,0,95,"All",95,332,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",1,1,14,4,0,2,"seal","1/07/2004","R","2CHIP",16,1,11,TRUE,"2/01/1972",-2,-1,-1,-1,-1,0,0,"1/04/2024",63.1211929300693,"1/04/2024",10.3630099845832,8.97299207909676,"1/04/2024",10.9291939362884,0,0,0,0,0,7.75673783570528
426,"Fladgate Drive",341000,2,0,565,"All",565,4238,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,532,2,0,2,"seal","3/03/2003","R","2CHIP",14,3,20,TRUE,"2/03/1966",-8,-1,-1,-1,-1,0,0,"9/10/2023",75.306481439447,"1/04/2024",5.1243170952453,10.1582689731123,"1/04/2024",0,27.0216481280513,0,0,0,0,0
427,"Paneika Lane",192000,36,391,520,"All",129,1419,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,408,10,0,2,"ac","17/12/2020","R","AC",14,3,66,TRUE,"17/01/1965",-9,-1,-1,-1,-1,0,0,"9/10/2023",63.5612797589006,"1/04/2024",5.61909050893998,5.57988447534349,"1/04/2024",0,14.5247394673061,0,0,0,0,0
428,"Weston Way",741000,9339,3457,3675,"All",218,2747,TRUE,TRUE,FALSE,"ac","U","Secondary Collector","LOCAL","zz","zz","zz","zz","UM",2,3,1047,2,0,2,"ac","25/11/2007","R","AC",25,1,20,TRUE,"6/04/2007",33,-1,-1,-1,-1,0,0,"7/10/2023",45,"1/04/2024",3.99385234309271,2.11105100935869,"1/04/2024",0,5.6510085365735,0,0,0,0,7.74714181385934
429,"Fendall Close",628000,15,438,585,"All",147,1852,TRUE,TRUE,FALSE,"seal","U","Primary Collector","LOCAL","zz","zz","zz","zz","UH",2,5,7693,3,0,2,"seal","26/04/2017","R","2CHIP",10,1,11,TRUE,"26/04/2017",43,-1,-1,-1,-1,0,0,"7/10/2023",69.4418805564413,"1/04/2024",3.44425907769663,10.4051916996125,"1/04/2024",0,0,0,0,28.2141160347965,0,0
430,"Tyler Place",952000,38,0,279,"All",279,2009,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,1840,2,0,2,"seal","19/01/2007","R","RACK",14,3,12,TRUE,"27/04/1951",-23,-1,-1,-1,-1,0,0,"8/10/2023",86.7983795448562,"1/04/2024",6.76955834063196,2.74497383116569,"1/04/2024",0,0,0,0,0,0,0
431,"Bravery Road",483000,40,0,278,"All",278,3173,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,5,5284,3,0,2,"ac","21/05/2010","R","AC",18,3,56,TRUE,"20/10/1972",-1,-1,-1,-1,-1,0,0,"7/10/2023",65.842512869668,"1/04/2024",1,1.20129052411489,"1/04/2024",0,20.8676480266731,0,0,0,0,5.95863881474361
432,"Burkes Creek Road",747000,20,21,520,"All",499,6614,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2426,4.5,0,2,"seal","17/02/2014","R","2CHIP",12,4,28,TRUE,"1/09/1974",1,-1,-1,-1,-1,0,0,"6/10/2023",71.3926092174467,"1/04/2024",9.83902997261128,10.3558275773131,"1/04/2024",14.0317634947132,0,0,0,0,0,0
433,"Weston Way",576000,9339,2696,3114,"All",418,5247,TRUE,TRUE,FALSE,"seal","U","Primary Collector","COLLECTOR","zz","zz","zz","zz","UH",2,4,2908,2,0,2,"seal","25/02/2008","R","2CHIP",11,3,37,TRUE,"13/05/1957",-17,-1,-1,-1,-1,0,0,"7/10/2023",77.5373385643801,"1/04/2024",6.44557179820398,4.27935610432105,"1/04/2024",0,12.4245061718393,0,0,0,5.75719581730664,0
434,"Port Street East",807000,917,396,874,"All",478,2948,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,250,8,0,2,"seal","25/11/2004","R","2CHIP",14,3,29,TRUE,"2/01/1979",5,-1,-1,-1,-1,0,0,"13/10/2023",93.1870748757131,"1/04/2024",1,2.10482308310094,"1/04/2024",0,0,0.492957270983607,0,0,0,0
435,"Kowhai Glen",475000,9,0,305,"All",305,2774,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,108,6,0,2,"ac","25/01/1990","R","AC",30,2,20,TRUE,"7/09/1973",0,-1,-1,-1,-1,0,0,"3/10/2023",74.1399867851174,"1/04/2024",5.36244444515301,8.50844832426092,"1/04/2024",0,21.0647214942146,0,3.04772047465667,0,0,0
436,"Port Street East",437000,917,1340,1431,"All",91,487,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,225,8,0,2,"seal","25/11/2004","R","2CHIP",14,4,29,TRUE,"2/01/1981",7,-1,-1,-1,-1,0,0,"13/10/2023",55.63190234872,"1/04/2024",9.04087952702189,4.3202434784026,"1/04/2024",0,0,0,0,0,0,0
437,"Paneika Lane",195000,36,370,391,"All",21,231,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,408,10,0,2,"seal","1/02/2004","R","2CHIP",10,3,33,TRUE,"17/01/1965",-9,-1,-1,-1,-1,0,0,"9/10/2023",80.9767773135465,"1/04/2024",7.99896801854561,11.6087176034508,"1/04/2024",2.97550700581633,0,0,0,16.4685953129083,0,4.51702432893217
438,"Elm Close",125000,19,0,82,"All",82,508,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,92,3,0,2,"seal","18/03/2018","R","RACK",12,5,24,TRUE,"4/01/1955",-19,-1,-1,-1,-1,0,0,"1/04/2024",103.232184246508,"1/04/2024",6.44765676833938,10.581612792793,"1/04/2024",0,0,0.435837443671189,0,18.8134949142113,0,0
439,"Burkes Creek Road",747000,20,21,520,"All",499,6614,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2426,4.5,0,2,"seal","17/02/2014","R","2CHIP",12,4,28,TRUE,"1/09/1974",1,-1,-1,-1,-1,0,0,"6/10/2023",83.1080507107375,"1/04/2024",7.95379507226234,1,"1/04/2024",0,0,0.462482563890517,0,0,0,6.402780237142
440,"Burkes Creek Road",197000,20,697,765,"All",68,884,TRUE,TRUE,FALSE,"ac","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2700,4,0,2,"ac","4/03/2014","R","AC",16,4,57,TRUE,"2/06/1981",7,-1,-1,-1,-1,0,0,"6/10/2023",81.6509383626551,"1/04/2024",3.23399022380309,2.1589589253461,"1/04/2024",0,12.5981018510647,0,6.99359598546289,0,7.00398823292926,6.7928335624747
441,"Weston Way",61000,9339,2385,2696,"All",311,3919,TRUE,TRUE,FALSE,"seal","U","Secondary Collector","COLLECTOR","zz","zz","zz","zz","UM",2,4,2908,2,0,2,"seal","25/02/2008","R","2CHIP",11,2,29,TRUE,"11/05/1957",-17,-1,-1,-1,-1,0,0,"7/10/2023",78.4432380261771,"1/04/2024",5.38885401405281,5.13595074908025,"1/04/2024",0,0,0,0,0,0,0
442,"Fendall Close",628000,15,438,585,"All",147,1852,TRUE,TRUE,FALSE,"seal","U","Primary Collector","LOCAL","zz","zz","zz","zz","UH",2,5,7693,3,0,2,"seal","26/04/2017","R","2CHIP",10,1,11,TRUE,"26/04/2017",43,-1,-1,-1,-1,0,0,"7/10/2023",55.6969789151214,"1/04/2024",6.93094607306809,8.61115322871848,"1/04/2024",3.74055187008344,10.231828361284,0,0,29.5890462363604,0,0
443,"Weston Way",119000,9339,3114,3398,"All",284,3578,TRUE,TRUE,FALSE,"seal","U","Secondary Collector","LOCAL","zz","zz","zz","zz","UM",2,3,1047,2,0,2,"seal","25/02/2008","R","2CHIP",14,3,37,TRUE,"16/05/1957",-17,-1,-1,-1,-1,0,0,"7/10/2023",82.1106210601161,"1/04/2024",5.12663188115162,9.00424310212015,"1/04/2024",0,0,0,0,0,0,0
