elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
37,9339,Weston Way,1589,1999,All,90.58,0,18.44,37.27,49.9,68.54,87.58,93.79,93.79,93.79,0,12.22,15.23,24.85,43.49,52.91,65.33,71.74,77.96,0,24.85,37.27,52.91,62.32,71.74,84.37,90.58,93.79,0,18.44,24.85
38,9339,Weston Way,1999,2369,All,90.58,0,18.44,37.27,49.9,68.54,87.58,93.79,93.79,93.79,0,12.22,15.23,24.85,43.49,52.91,65.33,71.74,77.96,0,24.85,37.27,52.91,62.32,71.74,84.37,90.58,93.79,0,18.44,24.85
39,9339,Weston Way,2385,2696,All,87.58,90.58,0,24.85,40.28,59.12,68.54,74.95,79.56,84.37,84.37,90.58,91.38,95.39,0,16.83,24.85,31.06,37.27,52.91,63.73,71.74,79.56,88.98,92.99,93.79,0,12.22,18.44,27.86,40.28
40,9339,Weston Way,2696,3114,All,87.58,0,18.44,37.27,49.9,68.54,87.58,93.79,93.79,93.79,0,12.22,15.23,24.85,43.49,52.91,65.33,71.74,77.96,0,24.85,37.27,52.91,62.32,71.74,84.37,90.58,93.79,0,18.44,24.85
41,9339,Weston Way,3114,3398,All,66.13,73.35,84.37,0,28.66,47.49,56.11,64.53,69.34,73.35,78.76,87.58,89.38,92.99,98.2,0,9.02,14.03,23.25,45.09,57.11,64.93,75.15,85.17,88.58,90.58,95.79,0,12.22,23.25,27.86
42,9339,Weston Way,3398,3457,All,58.32,65.33,74.15,82.77,0,27.86,36.47,41.88,59.12,62.93,67.74,74.15,81.96,87.58,92.99,95.79,99,99.4,100,0,23.25,29.86,39.48,52.1,56.11,66.13,71.74,81.96,88.98,93.79,97.8
43,9339,Weston Way,3457,3675,All,27.86,34.07,45.09,60.72,74.15,90.58,0,12.22,16.83,22.44,27.86,34.07,33.67,40.68,55.31,67.74,69.34,74.15,76.35,88.98,95.39,96.19,100,0,6.61,16.03,20.04,28.26,35.67,42.69,46.69
44,9167,Foxglove Drive,0,668,All,13.63,23.25,37.27,52.91,65.33,82.77,90.58,0,7.41,10.62,15.23,24.85,24.85,31.06,45.89,51.3,57.52,60.72,66.93,79.56,88.98,92.18,96.99,99.4,99.4,100,0,9.02,15.23,24.85,29.46
45,16,Sarah Lane,0,515,All,56.11,65.33,74.95,84.37,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,0,12.22,24.85,31.06,37.27,37.27,49.9,49.9,62.32,62.32,68.54,74.95
46,17,Ash Drive,0,318,All,18.04,28.26,43.09,58.72,73.35,89.78,96.99,0,9.02,15.63,20.84,31.66,33.27,40.28,54.91,68.14,70.14,74.55,79.56,0,23.25,29.86,39.48,52.1,56.11,66.13,71.74,81.96,88.98,93.79,97.8
47,18,Monaghan Way,0,80,All,15.23,27.86,40.28,56.11,71.74,88.98,95.39,98.6,99,99.4,100,0,3.61,10.82,24.85,31.66,35.67,42.89,48.1,59.52,71.34,74.15,85.77,91.58,93.59,94.79,96.59,0,10.62,20.04,21.64
48,1035,Cousins Avenue East,0,61,All,54.51,62.32,68.54,77.96,84.37,96.19,0,6.01,12.22,12.22,16.83,21.64,21.64,27.86,40.28,46.69,46.69,52.91,59.12,70.14,81.16,81.16,88.98,93.79,96.99,96.99,98.6,0,9.02,15.23,18.44
49,19,Elm Close,0,82,All,20.04,30.26,43.49,59.52,74.95,91.78,98.6,0,7.41,10.62,15.23,24.85,24.85,31.06,45.89,51.3,57.52,60.72,66.93,79.56,88.98,92.18,96.99,0,27.05,0,12.22,18.44,24.85,31.06,37.27
50,19,Elm Close,82,101,All,22.24,37.68,52.3,67.33,82.77,96.19,100,0,6.01,7.41,12.22,15.23,16.83,21.64,31.06,37.27,43.49,48.3,52.91,65.33,71.74,76.35,84.37,90.58,90.58,92.18,95.39,98.6,0,10.62,10.62
51,20,Burkes Creek Road,0,21,All,46.69,56.11,68.54,81.16,87.58,0,26.25,40.28,60.72,63.73,77.96,88.98,90.58,93.79,99.4,0,12.22,26.25,40.28,54.51,68.54,77.96,87.58,95.39,0,13.63,21.64,32.46,40.28,54.51,66.93
52,20,Burkes Creek Road,21,520,All,46.69,56.11,68.54,81.16,0,31.06,52.91,68.54,71.74,81.16,87.58,93.79,93.79,96.99,0,21.64,27.86,37.27,46.69,62.32,77.96,84.37,93.79,0,12.22,24.85,37.27,43.49,56.11,77.96,87.58
53,20,Burkes Creek Road,549,697,All,62.32,70.14,79.56,0,29.46,56.11,71.74,76.35,81.16,87.58,92.99,97.8,98.6,0,21.64,31.06,37.27,46.69,56.11,71.74,87.58,90.58,0,18.44,24.85,43.49,46.69,65.33,81.16,92.18,95.39
54,20,Burkes Creek Road,697,765,All,24.85,37.27,49.9,62.32,77.96,93.79,98.6,0,9.42,16.03,27.05,34.47,47.49,54.51,76.75,81.56,89.38,93.79,99,99.4,0,15.63,25.45,45.49,49.1,65.33,70.94,82.36,0,13.63,20.04
55,20,Burkes Creek Road,765,1789,All,62.32,70.14,79.56,0,29.46,56.11,71.74,76.35,81.16,87.58,92.99,97.8,98.6,0,21.64,31.06,37.27,46.69,56.11,71.74,87.58,90.58,0,18.44,24.85,43.49,46.69,65.33,81.16,92.18,95.39
56,21,Tapeka Heights Lane,0,277,All,62.32,68.54,77.96,86.77,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,0,12.22,24.85,31.06,37.27,37.27,49.9,49.9,62.32,62.32,68.54,74.95
57,22,Sir John McKenzie Drive,0,530,All,43.49,52.91,68.54,82.77,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,90.58,0,12.22,18.44,24.85,31.06,37.27,43.49,49.9,49.9,62.32,62.32
58,23,Apple Orchard Lane,0,185,All,70.94,77.15,85.17,0,24.85,37.27,49.9,49.9,49.9,49.9,62.32,62.32,62.32,74.95,81.16,87.58,87.58,87.58,93.79,98.6,100,0,12.22,21.64,21.64,31.06,31.06,38.68,43.49,49.9,52.91
59,974,Railway Terrace East,0,730,All,24.85,37.27,49.9,62.32,77.96,93.79,98.6,99.6,0,6.01,10.62,16.83,18.44,23.25,37.27,43.49,49.9,56.11,62.32,74.95,85.17,88.98,95.79,97.8,99,0,12.22,18.44,24.85,31.06,37.27
60,24,George Noble Road,0,272,All,38.68,48.3,62.32,74.95,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,0,12.22,24.85,31.06,37.27,37.27,49.9,49.9,62.32,62.32,68.54,74.95
61,24,George Noble Road,272,286,All,10.62,20.84,33.27,48.3,63.73,81.16,88.98,88.58,90.98,89.38,92.18,0,2.81,9.02,23.25,27.86,31.06,34.07,38.68,48.3,57.52,63.73,73.35,73.35,76.35,82.77,85.97,85.97,92.18,95.39,96.99
62,25,Founders Lane,0,597,All,2.81,12.22,24.85,41.88,56.11,76.35,81.16,85.97,90.58,90.58,93.79,96.99,96.99,0,16.83,23.25,26.25,32.46,35.67,49.9,60.72,65.33,76.35,84.37,0,29.46,0,9.02,15.23,24.85,29.46
