elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
75,32,Karearea Lane,154,820,All,6.2,0,0,0,0,0,0,0,0,1,1.17,1.38,1.62,2.39,2.76,3.25,13.89,0,0,0,0,0,0,0,0,1,1.22,1.48,2.29,2.69,3.27
76,32,Karearea Lane,820,1262,All,0,0.07,0.14,1.23,3.41,4.42,5.54,0,0,0,0,0,0,0,0,0,0,0,1,1.15,1.33,1.52,12.24,0,0,0,0,0,0,0,0
77,33,Okoare Lane,0,58,All,0,0.1,0.23,0.37,0.55,0.77,1.09,2.5,4.09,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.12,1.25,1.39,12.06,0,0
78,35,Leicester Place,0,660,All,0,0,0,0.5,0.73,1.02,1.54,2.27,3.38,5.04,0,0.5,1.17,3.11,8.3,18.86,28.41,36.58,42.01,46.01,48.58,0,0.5,1.98,8.09,24.09,35.51,43.8,48.47,51.21,52.87
79,36,Paneika Lane,0,370,All,0,0,0,0.5,0.65,0.83,1.04,1.37,1.84,2.44,3.28,4.47,5.99,7.91,12.37,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,49.66,50.94,50.79,50.5,50.5,0,0.5,1.98
80,36,Paneika Lane,370,391,All,0,1.02,2.14,3.39,4.79,6.42,0,0,0,0,0,0,0,0,1,1.21,1.46,2.25,2.64,3.17,13.86,0,0,0,0,0,0,0,1,1.22,1.49
81,36,Paneika Lane,391,520,All,0,0,0.5,0.66,0.85,1.08,1.45,1.96,2.6,4.55,6.92,0,0,0.5,1.07,2.52,5.86,12.09,21.03,28.45,34.36,38.83,42.35,44.92,0,0,0,0,0,0,0
82,37,Freemason Avenue,0,149,All,0,1.93,3,4.19,0,0,0,0,0,0,0,0,0,1,1.19,1.42,1.68,2.48,2.92,13.5,0,0,0,0,0,0,0,0,1,1.22,1.47
83,37,Freemason Avenue,149,172,All,0,0,0,0,0,0.5,0.57,0.65,0.74,0.85,0.96,1.09,2.26,3.54,5.62,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0.72,0.85,1.01
84,37,Freemason Avenue,172,362,All,0.7,2.63,4.75,6.1,0,0,0,0,0,0,0,1,1.23,1.52,2.35,2.82,3.5,4.39,15.49,0,0,0,0,0,0,0,1,1.29,2.14,2.63,3.36
85,38,Tyler Place,0,279,All,0.2,1.56,3.04,0,0,0,0,0,0,0,0,1,1.23,1.51,2.33,2.79,3.43,14.26,0,0,0,0,0,0,0,1,1.24,1.53,2.38,2.88,3.6
86,38,Tyler Place,279,322,All,1.1,2.94,5.1,7.58,10.46,0,0,0,0,0,0,0,0,0,1,1.2,1.45,1.74,2.08,3.02,3.72,4.6,5.67,0,0,0,0,0,0,0.5,0.76
87,38,Tyler Place,322,334,All,2,2.12,2.27,2.46,3.69,6.05,0,0,0,0,0,0,0,0,0,0,0,1,1.15,1.32,1.51,12.23,0,0,0,0,0,0,0,0,0
88,38,Tyler Place,334,389,All,0,1.05,0,0,0,0,0,0,0,0,1,1.23,1.5,2.32,2.76,3.39,14.19,0,0,0,0,0,0,0,1,1.24,1.53,2.37,2.85,3.55,4.46
89,39,Ashlar Court,0,251,All,0.1,1.1,2.19,0,0,0,0,0,0,0,0,0,1,1.2,1.44,2.2,2.56,3.03,13.64,0,0,0,0,0,0,0,0,1,1.2,1.45,1.73
90,40,Bravery Road,0,278,All,0.15,1.29,2.48,4.7,7.81,0,0,0,0,0,0,0,0.5,0.68,0.91,1.23,1.73,2.41,3.4,4.84,6.71,9.21,12.4,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23
