elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
69,29,Riroriro Road,0,122,All,8_1_54.52,8_1_54.52,8_1_54.52,8_1_54.52,8_1_54.52,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12,12.43_1_98.12
70,29,Riroriro Road,122,139,All,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49,12_1_57.49
71,30,Curly McLeod Way,0,69,All,17.02_1_59.66,17.02_1_59.66,17.02_1_59.66,17.02_1_59.66,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4,13.22_1_104.4
72,30,Curly McLeod Way,69,82,All,20.04_0.5_150.03,20.04_0.5_150.03,20.04_0.5_150.03,20.04_0.5_150.03,20.04_0.5_150.03,20.04_0.5_150.03,20.04_0.5_150.03,1.57_1_58.75,6.23_1_58.41,6.23_1_58.41,6.23_1_58.41,6.23_1_58.41,6.23_1_58.41,6.23_1_58.41,6.23_1_58.41,6.23_1_58.41
73,32,Karearea Lane,0,56,All,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,20.02_0.5_150.02,1.43_1_53.8,5.68_1_53.23,5.68_1_53.23,5.68_1_53.23
74,32,Karearea Lane,84,154,All,20.04_0.5_150.02,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6,7.68_1_60.6
75,32,Karearea Lane,154,820,All,16_1_42.96,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99,11.78_1_92.99
76,32,Karearea Lane,820,1262,All,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74,7_1_78.74
77,33,Okoare Lane,0,58,All,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72,6_1_54.72
78,35,Leicester Place,0,660,All,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46,4.02_1_35.46
