elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
89,39,Ashlar Court,0,251,All,0,0.1,0.3,0.4,0.6,0.8,1,1.3,1.6,2,2.5,3.1,3.7,4.5,5.4,6.6
90,40,Bravery Road,0,278,All,0.1,1.1,1.3,1.5,1.7,2,2.3,2.7,3.2,3.8,4.6,5.4,6.5,7.9,9.6,11.6
91,41,Huamanu Street,0,116,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.3,1.6,1.9,2.3,2.8,3.3,3.9,4.6
92,41,Huamanu Street,116,134,All,0,0,0,0,0,0,0,0,0,0,1,1.1,1.2,1.4,1.5,1.7
93,1092,Bronte Road East,0,156,All,0,0.1,0.2,0.3,0.4,0.6,0.7,0.9,1.1,1.3,1.5,1.8,2.1,2.5,3,3.4
94,1092,Bronte Road East,156,183,All,0,0.1,0.2,0.3,0.4,0.6,0.7,0.9,1.1,1.3,1.5,1.8,2.1,2.5,3,3.4
95,42,Te Manaki Street,0,377,All,0,0.1,0.3,0.4,0.6,0.8,1,1.2,1.6,1.9,2.4,2.9,3.5,4.2,5.1,6.1
96,44,Dickins Lane,0,474,All,0,0,0,0,0,1,1.1,1.3,1.4,1.6,1.8,2,2.2,2.5,2.9,3.3
97,44,Dickins Lane,474,1091,All,0,0,0,0,0,0,0,0,1,1.1,1.3,1.4,1.6,1.8,2.1,2.3
98,43,Infantry Lane,0,95,All,0,0.1,0.2,0.3,0.5,0.6,0.8,1,1.2,1.4,1.7,2,2.4,2.8,3.3,3.9
99,45,Chatfield Lane,0,83,All,0,0,1,1.1,1.3,1.4,1.6,1.8,2,2.2,2.5,2.9,3.3,3.8,4.3,5
100,29,Riroriro Road,122,139,All,0,0,0,0,0,0,0,1,1.1,1.2,1.4,1.5,1.7,1.9,2.1,2.4
101,2,Fladgate Drive,0,565,All,0,0.1,0.3,0.4,0.6,0.8,1,1.2,1.6,2,2.4,3,3.6,4.3,5.1,6.2
102,38,Tyler Place,322,334,All,0,0,0,1,1.1,1.2,1.3,1.4,1.5,1.7,1.8,2,2.2,2.4,2.6,2.9
103,32,Karearea Lane,820,1262,All,0,0,1,1.1,1.2,1.3,1.4,1.5,1.7,1.8,2,2.2,2.4,2.6,2.9,3.2
104,9339,Weston Way,3398,3457,All,16,17.8,19.9,22.3,25,28,31.3,35,38.7,42.2,45.7,49,52.2,55.3,58.2,61
105,3,Matai Way,0,557,All,0,0.1,0.2,0.4,0.6,0.7,0.9,1.2,1.4,1.8,2.2,2.7,3.2,3.8,4.5,5.4
106,3,Matai Way,0,557,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.3,1.7,2,2.5,3,3.5,4.1,4.9
107,917,Port Street East,1340,1431,All,0,0.1,0.3,0.4,0.6,0.8,1,1.3,1.6,2,2.4,3,3.6,4.3,5.2,6.2
108,9339,Weston Way,1237,1589,All,0,0.3,0.7,1.2,1.9,3.1,4.5,6.8,10,14,19.5,26.3,34.4,41.8,48.6,54.9
109,16,Sarah Lane,0,515,All,0,0.2,0.4,0.6,0.9,1.2,1.6,2.1,2.8,3.6,4.5,5.8,7.4,9.3,11.5,14.2
110,29,Riroriro Road,122,139,All,0,0,0,0,0,0,0,1,1.1,1.2,1.4,1.5,1.7,1.9,2.1,2.4
111,44,Dickins Lane,0,474,All,0,0,0,0,1,1.1,1.3,1.5,1.7,1.9,2.1,2.4,2.8,3.2,3.8,4.4
112,21,Tapeka Heights Lane,0,277,All,13.1,16.1,19.7,24,28.9,34.4,39.5,44.4,49.1,53.5,57.6,61.4,65,68.3,71.3,74.1
113,917,Port Street East,1431,2115,All,0,0.1,0.2,0.3,0.5,0.6,0.8,0.9,1.1,1.3,1.6,1.9,2.3,2.7,3.2,3.7
114,28,Stirrup Lane,0,261,All,0,0.2,0.3,0.5,0.8,1,1.4,1.8,2.3,3,3.8,4.7,5.9,7.3,9.1,11.2
115,7,Lumbarda Drive,0,152,All,0,0,0,0,0,0,0,0,1,1.1,1.2,1.4,1.5,1.7,1.9,2.1
116,6,Croatia Avenue,0,42,All,0,0.1,0.2,0.4,0.5,0.7,0.8,1,1.2,1.5,1.8,2.2,2.6,3.1,3.6,4.2
117,38,Tyler Place,0,279,All,0,0.2,0.3,0.6,0.8,1.1,1.4,1.9,2.4,3.1,3.9,4.9,6.2,7.8,9.7,11.9
118,44,Dickins Lane,474,1091,All,0,0,0,0,0,0,0,0,1,1.1,1.3,1.4,1.6,1.8,2.1,2.3
119,23,Apple Orchard Lane,0,185,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.4,1.7,2.1,2.6,3.1,3.7,4.3,5.1
120,10,Upper Ahu Ahu Road,0,46,All,0,0.1,0.3,0.4,0.6,0.8,1.1,1.3,1.7,2.1,2.6,3.2,3.9,4.7,5.8,7
