elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
46,17,Ash Drive,0,318,All,6411,8775,9704,10565,11421,12294,23802,26122,28464,30873,33420,36112,38939,41900,45011,48290,51739,55397,59279,63319,67534,71936,76534,81337,86353,91591,97097,102907,109028,115465,122225
47,18,Monaghan Way,0,80,All,415,444,474,506,538,572,608,898,1176,1858,2003,2153,2309,2473,2643,2822,3010,3208,3417,3638,3872,4122,4387,4669,4967,5281,5614,5968,6341,6734,7149
48,1035,Cousins Avenue East,0,61,All,526,1048,1202,1327,1442,1553,1663,1773,1885,1999,2118,2242,2373,2511,2656,2807,2965,3131,3305,3487,3676,3874,4080,4298,4525,4764,5014,5275,5547,5830,6124
49,19,Elm Close,0,82,All,2632,3988,4343,4717,5108,9926,10920,11927,12971,14073,15240,16475,17779,19155,20603,22139,23770,25520,27389,29376,31483,33712,36076,38575,41210,43986,46910,50016,53282,56708,60301
50,19,Elm Close,82,101,All,3965,5285,5810,6293,12180,13333,14474,15636,16858,18145,19498,20917,22404,23960,25601,27361,29242,31242,33358,35591,37944,40431,43052,45809,48705,51776,55027,58435,61998,65721,69610
51,20,Burkes Creek Road,0,21,All,1883,4530,5063,5548,6026,6509,7004,7530,8086,8671,9284,9924,10601,11331,12111,12938,13811,14730,15702,16727,17805,18936,20131,21391,22707,24080,25515,27013,28576,30208,31909
52,20,Burkes Creek Road,21,520,All,1921,4623,5167,5662,6150,6643,7149,7686,8255,8853,9478,10132,10825,11572,12369,13214,14106,15045,16038,17085,18187,19342,20563,21848,23189,24590,26053,27581,29176,30840,32576
53,20,Burkes Creek Road,549,697,All,2994,4649,5222,5731,6227,6725,7234,7763,8319,8903,9515,10162,10852,11593,12384,13223,14109,15041,16018,17049,18134,19280,20495,21779,23127,24528,25987,27504,29084,30729,32444
54,20,Burkes Creek Road,697,765,All,1329,1791,1979,2153,2327,4502,4931,5364,5817,6291,6788,7307,7851,8427,9038,9683,10366,11093,11864,12683,13551,14468,15433,16448,17513,18618,19779,21001,22284,23631,25042
55,20,Burkes Creek Road,765,1789,All,2065,3655,4230,4721,5186,5646,6110,6591,7097,7625,8176,8754,9367,10026,10728,11470,12251,13071,13931,14836,15788,16793,17857,18980,20154,21375,22645,23967,25343,26775,28268
56,21,Tapeka Heights Lane,0,277,All,2534,5287,6116,6808,7458,8100,8770,9461,10173,10906,11685,12508,13384,14308,15286,16317,17398,18529,19697,20896,22135,23430,24787,26206,27689,29234,30845,32521,34266,36084,37983
